genes,cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pass_filter,direction
ATCG00050,V6_M12,0.137933030947785,-0.0649033377786893,0.20599195966149,-0.0700133227640727,0.944183055627833,0.977420153500067,1,Down
ATCG00070,V6_M12,7.6852161857211,-0.98200182850562,0.482656177035806,-1.53511526601384,0.12475551704167,0.551186207164719,1,Down
ATCG00080,V6_M12,12.6297098859665,-0.557879488607455,0.43583848956955,-0.659195432246916,0.509770279735497,0.96052194850528,1,Down
ATCG00120,V6_M12,72.7110139333098,-0.612324618739912,0.398835690924392,-0.933890135456965,0.350360567820726,0.862348453155805,1,Down
ATCG00130,V6_M12,31.084790666375,-0.849135455019535,0.462344426135887,-0.892745551852418,0.371993450380935,0.862348453155805,1,Down
ATCG00140,V6_M12,32.6895616691186,-0.554238262369329,0.454234057201181,0.306729891330126,0.759048975802635,0.974345052260668,1,Down
ATCG00150,V6_M12,14.2283392523209,-0.390069117884432,0.460401335991074,0.0810855664451061,0.935373904196359,0.977420153500067,1,Down
ATCG00160,V6_M12,2.6466045993974,0.0182632900254351,0.459266321181734,1.57304717141109,0.115707896038542,0.551186207164719,1,Up
ATCG00170,V6_M12,9.64685568146758,-0.24999623403332,0.47689373631756,0.110498911531757,0.912013713056461,0.977420153500067,1,Down
ATCG00180,V6_M12,13.8370027722492,-0.886927850784717,0.455834051527008,-1.46273619457805,0.143539578144659,0.551186207164719,1,Down
ATCG00190,V6_M12,34.9137120433522,-0.213888259701892,0.411005512654584,-0.54961820943334,0.58258126652362,0.974345052260668,1,Down
ATCG00210,V6_M12,5.05584079910749,-0.672101803848991,0.481148407117442,-0.26683619304186,0.789595286239491,0.974345052260668,1,Down
ATCG00220,V6_M12,7.63000368447309,-0.595755343705849,0.484286302328675,-0.632063501642269,0.527345383493095,0.96052194850528,1,Down
ATCG00270,V6_M12,99.7493970983426,-0.661000903531081,0.41718614530481,-0.822541030135018,0.410769044882072,0.891352813624452,1,Down
ATCG00280,V6_M12,261.301224067785,-0.669224197861488,0.417685084664297,-0.213444785527365,0.830980051444094,0.974345052260668,1,Down
ATCG00300,V6_M12,6.71388071650268,-0.186688913687952,0.483092354688982,0.897837211261162,0.369272343075708,0.862348453155805,1,Down
ATCG00330,V6_M12,33.8050175308738,-0.333295117022294,0.448096929591876,0.794600284448236,0.426846052832911,0.891352813624452,1,Down
ATCG00340,V6_M12,183.119230850256,-0.68345106180703,0.420285839509447,-0.523279457339383,0.600779794371354,0.974345052260668,1,Down
ATCG00350,V6_M12,208.064513594797,-0.827371744140243,0.413821406985523,-1.0535122988612,0.29210626051992,0.805265907379238,1,Down
ATCG00360,V6_M12,1.92597156885898,-0.253049925447527,0.457390400512039,0.0287556088024341,0.97705950526892,0.977420153500067,1,Down
ATCG00380,V6_M12,4.88041541990303,-0.406619017820489,0.461963482404679,0.117938593051932,0.906116313792245,0.977420153500067,1,Down
ATCG00420,V6_M12,18.6377856714636,-0.405997308011387,0.482255173789212,-0.0298021898159674,0.976224812323267,0.977420153500067,1,Down
ATCG00430,V6_M12,34.3561845389906,-0.758039052299849,0.458287274012041,-1.18572804371469,0.23572971596441,0.736571044790425,1,Down
ATCG00440,V6_M12,6.08042299652964,-0.0757692827265809,0.47843344189251,1.00474599636436,0.315019173749879,0.827679442601892,1,Down
ATCG00470,V6_M12,63.373066366021,-0.923347025082854,0.408895802748597,-1.82967914578545,0.0672979310674837,0.551186207164719,1,Down
ATCG00480,V6_M12,247.171928335397,-0.781072028883739,0.399428628584129,-1.66598716407893,0.0957159710621828,0.551186207164719,1,Down
ATCG00490,V6_M12,792.346562434748,-0.798502516985638,0.428335302710469,-0.386036549348658,0.699469600406106,0.974345052260668,1,Down
ATCG00500,V6_M12,4.61597018791232,-0.775103434745247,0.481025168331687,-0.226318956827793,0.820953355442708,0.974345052260668,1,Down
ATCG00510,V6_M12,2.87943292314014,0.0425025361955338,0.445552436683439,1.6319443202317,0.102691216298473,0.551186207164719,1,Up
ATMG00010,V6_M12,0.865064307575886,0.0522428398335105,0.300032434893257,0.694906032567142,0.487114191899247,0.937465048560814,1,Up
ATMG00030,V6_M12,67.3697081552768,-0.362879508849078,0.443528751853617,-0.270301786010774,0.786928091446023,0.974345052260668,1,Down
ATMG00040,V6_M12,27.0681790080813,0.547351021807943,0.420112231887504,1.52316514655343,0.127717393482052,0.551186207164719,1,Up
ATMG00050,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,V6_M12,3.26841557760845,0.124763207176964,0.481933236283188,1.1786751670002,0.238527547685259,0.736571044790425,1,Up
ATMG00070,V6_M12,9.46917709647083,-0.0394649133528261,0.46496492334167,-0.219321268537693,0.826399795295873,0.974345052260668,1,Down
ATMG00080,V6_M12,8.98911457723992,-0.40692349715826,0.437880168927781,-1.16129074591375,0.245523681596808,0.736571044790425,1,Down
ATMG00090,V6_M12,15.9781447377132,0.209969195387819,0.442080123377525,0.762642875946589,0.445676406812226,0.891352813624452,1,Up
ATMG00110,V6_M12,8.18677445368145,-0.138369318286926,0.458283262272448,-0.535460139372512,0.592331713811486,0.974345052260668,1,Down
ATMG00120,V6_M12,1.04760679939825,-0.00241192979466571,0.310419784679237,0.31504093197855,0.752730575829168,0.974345052260668,1,Down
ATMG00130,V6_M12,1.63472450994749,0.288216318584202,0.463608386057979,0.41836068569935,0.675683426167366,0.974345052260668,1,Up
ATMG00140,V6_M12,1.99372973787839,-0.297434426362846,0.463220527952026,-1.00174727203243,0.316465669230135,0.827679442601892,1,Down
ATMG00150,V6_M12,0.479528264254663,-0.112550606887391,0.247899452946077,-0.403950484225507,0.686249131305693,0.974345052260668,1,Down
ATMG00160,V6_M12,18.117185096728,0.306539534370066,0.393748953644075,0.632180102034471,0.527269197906051,0.96052194850528,1,Up
ATMG00170,V6_M12,5.69575891877154,0.230931091695408,0.472834495509671,0.238723962232496,0.811319634706682,0.974345052260668,1,Up
ATMG00180,V6_M12,26.6648720147689,0.185679139900645,0.376742001883843,0.832506012660449,0.405123385753639,0.891352813624452,1,Up
ATMG00200,V6_M12,0.948638786542725,0.0531960560095786,0.418910004795587,0.558224386722613,0.576691170261786,0.974345052260668,1,Up
AT1G01010,V6_A12,145.253269048776,0.224394121192082,0.345543105602855,0.202978977597279,0.839151463625109,0.95580339820369,1,Up
AT1G01020,V6_A12,44.1361178217119,0.500447741413883,0.330077747266556,0.997519811493994,0.318512262323865,0.736534487543616,1,Up
AT1G01030,V6_A12,44.2693888494755,0.496857699857099,0.42132259637591,1.65307502210566,0.0983155960902386,0.501409540060217,1,Up
AT1G01040,V6_A12,315.304198716712,0.500790484820259,0.265087504954636,1.49575270571189,0.134718110007816,0.502251613068363,1,Up
AT1G01050,V6_A12,188.677848681152,0.193778123904241,0.331383956750905,0.535058469221876,0.592609426924186,0.95580339820369,1,Up
AT1G01060,V6_A12,44.6025945534261,-3.8693267916074,0.514334437234047,-6.63887046938693,3.1609601528924e-11,3.22417935595025e-09,1,Down
AT1G01070,V6_A12,5.20379403147454,-0.058913840329963,0.574602288779041,-0.19196778297455,0.847767441506964,0.95580339820369,1,Down
AT1G01073,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,V6_A12,167.124246343886,0.485726431034737,0.360329017798696,1.91488091024662,0.0555076928556595,0.396318014488755,1,Up
AT1G01090,V6_A12,550.449354843528,0.382568915049374,0.327078422813904,1.58624858828022,0.112682929724475,0.502251613068363,1,Up
AT1G01100,V6_A12,644.972275980205,0.532940265098165,0.363106486413911,1.42673914065429,0.153655099170007,0.502251613068363,1,Up
AT1G01110,V6_A12,5.71779680583457,-0.251618782943,0.585797202917815,0.286545245929801,0.774460544299332,0.95580339820369,1,Down
AT1G01115,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,V6_A12,67.800754409683,-0.496552530659515,0.374196688311789,-1.11924794557381,0.263034376252935,0.702621152439014,1,Down
AT2G01021,V6_A12,9583.3480228415,-1.01779745917513,0.521176721105502,-1.65321038187516,0.0982880543014072,0.501409540060217,1,Down
AT2G01023,V6_A12,2.43934361912627,-0.131730331651416,0.596999879748286,0.185641013092561,0.852726288771223,0.95580339820369,1,Down
AT3G01010,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,V6_A12,0.125224575701476,0.111777553379988,0.299404363003449,0.156785436634021,0.875413950779256,0.95580339820369,1,Up
AT3G01020,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,V6_A12,144.53907892842,0.0775657958776727,0.31562437933392,0.438180219798534,0.661255646180893,0.95580339820369,1,Up
AT3G01050,V6_A12,71.7381472996247,0.306823293568573,0.352460326474003,0.328184908403651,0.742771857859834,0.95580339820369,1,Up
AT3G01060,V6_A12,122.696578873229,-1.45981513331131,0.434571621866583,-1.88682249756131,0.059184204090588,0.396318014488755,1,Down
AT3G01070,V6_A12,1.08420214756646,-0.225194431685813,0.501855873909823,-0.485341836465074,0.627433883347246,0.95580339820369,1,Down
AT3G01080,V6_A12,43.1766066700129,-0.671287854078709,0.526566104431888,-1.47146773578256,0.141164666782938,0.502251613068363,1,Down
AT3G01085,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,V6_A12,168.842529203709,0.165467059427779,0.292438017283141,0.605506353102824,0.544842604682707,0.941931282671798,1,Up
AT3G01100,V6_A12,81.7311042526946,0.0682377520358651,0.319571385384567,-0.222202241866927,0.824156448983251,0.95580339820369,1,Up
AT3G01120,V6_A12,1105.36282243614,0.391910893470096,0.305161248871882,1.52635801600506,0.126920727436724,0.502251613068363,1,Up
AT3G01130,V6_A12,137.196754560654,0.237337529253648,0.350959730096609,0.182963966047363,0.854826292233213,0.95580339820369,1,Up
AT3G01140,V6_A12,19.3741857807295,-0.341222622405472,0.499337478700246,-1.10643909180105,0.268536513248649,0.702621152439014,1,Down
AT3G01150,V6_A12,90.8181131894553,0.362980834491737,0.356960420588886,1.03145896733816,0.302325640727638,0.717144543121373,1,Up
AT3G01160,V6_A12,83.3387106294732,0.599472428238454,0.355657480610542,1.41329455775706,0.157569133511643,0.502251613068363,1,Up
AT3G01170,V6_A12,76.6759927161876,-0.126518525604317,0.368757261674395,-0.283930436754489,0.776463690799384,0.95580339820369,1,Down
AT4G00005,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00020,V6_A12,11.7097343963866,0.455740894311949,0.517912878377593,0.832803440402438,0.404955594107052,0.842968787733048,1,Up
AT4G00026,V6_A12,54.414139316612,0.615067629517032,0.370865571778411,1.4465285629798,0.148029006598376,0.502251613068363,1,Up
AT4G00030,V6_A12,126.477449410671,0.124136456496286,0.41532600304224,0.237425855584596,0.812326433240658,0.95580339820369,1,Up
AT4G00040,V6_A12,165.48901421955,0.262837181706337,0.327783475816632,0.568717200938892,0.569548072723348,0.952359072422647,1,Up
AT4G00050,V6_A12,114.558832202252,-0.296953713503787,0.505145375140553,-0.887640748980858,0.374734026979137,0.796309807330667,1,Down
AT4G00060,V6_A12,161.21978826083,0.00482776373144799,0.332279474289523,-0.13490725272928,0.892685205129006,0.95580339820369,1,Up
AT4G00070,V6_A12,0.281461453250061,0.0174809994748513,0.300209709705592,0.0421460343693472,0.96638228263132,0.96638228263132,1,Up
AT4G00080,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00090,V6_A12,76.849537659181,0.659730378000133,0.341340154488951,1.46562693714307,0.142749948597583,0.502251613068363,1,Up
AT4G00100,V6_A12,507.331008021021,0.440334722332106,0.34536030312535,1.14701443643889,0.251375654476544,0.702621152439014,1,Up
AT4G00110,V6_A12,45.587638663458,-0.0758495588686565,0.34125503201664,0.0667324378932362,0.946794710155835,0.958892014832787,1,Down
AT4G00120,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00124,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00130,V6_A12,6.21111563426231,0.305005713581918,0.563731136182166,0.254057724880254,0.799450962660157,0.95580339820369,1,Up
AT4G00140,V6_A12,12.3698599680571,-0.188149263909248,0.519292587941439,-0.123952538530819,0.901352853928667,0.95580339820369,1,Down
AT5G01010,V6_A12,409.224968874075,0.0381401135116972,0.283946272969903,-0.181287810087993,0.856141673640146,0.95580339820369,1,Up
AT5G01015,V6_A12,15.2498629356381,-0.0935259110629554,0.584874166578724,1.34569326011165,0.178401460894856,0.535204382684569,1,Down
AT5G01020,V6_A12,277.284794936012,0.180130526310662,0.321074783317915,0.382981864678829,0.701733210714973,0.95580339820369,1,Up
AT5G01030,V6_A12,60.9059559523584,-0.0892571016888605,0.338499375319422,-0.581849026899174,0.560668377311245,0.952359072422647,1,Down
AT5G01040,V6_A12,34.907459010901,-0.192384215888082,0.501206018281506,1.090398353484,0.275537706838829,0.702621152439014,1,Down
AT5G01050,V6_A12,1.97443041018832,-0.238695948336636,0.544824433110951,0.311374570816483,0.755515883260795,0.95580339820369,1,Down
AT5G01060,V6_A12,0.0504973010216314,-0.0802319187076322,0.297562990123812,-0.281257790731365,0.77851268217158,0.95580339820369,1,Down
AT5G01070,V6_A12,0.168573509885187,-0.0994944646209844,0.299232579909268,-0.281265719880463,0.778506600982264,0.95580339820369,1,Down
AT5G01075,V6_A12,8.93144321151451,0.224757417206474,0.504336726287664,0.625059138235179,0.53193224509365,0.941931282671798,1,Up
AT5G01080,V6_A12,0.0252486505108157,-0.0726580515309765,0.297395272126586,-0.281254940160943,0.778514868394144,0.95580339820369,1,Down
AT5G01090,V6_A12,44.4147973657482,0.355610951761234,0.369281849972964,0.697646816212295,0.485398095908938,0.934162373258711,1,Up
AT5G01100,V6_A12,257.213373689422,0.00102189649520508,0.41877329429874,0.544225788669452,0.586286107613351,0.95580339820369,1,Up
AT5G01110,V6_A12,7.19459689406977,0.403372081732343,0.576097740070202,2.47415199636179,0.013355286338759,0.170279900819177,1,Up
AT5G01120,V6_A12,0.364040221091897,-0.11113265140912,0.30190139016537,-0.281284974918624,0.778491833561037,0.95580339820369,1,Down
AT5G01130,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01140,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01150,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01160,V6_A12,102.444920157222,-0.138655407678155,0.316141818400061,-0.35673522547949,0.721290032171475,0.95580339820369,1,Down
ATCG00020,V6_A12,1704.29761096099,-1.57451698172781,0.517163729036297,-3.13245788826565,0.00173349293328253,0.0353632558389635,1,Down
ATCG00040,V6_A12,6.78506627380525,-0.78283458752419,0.598913125568549,-1.58141700748597,0.113782721260945,0.502251613068363,1,Down
ATCG00050,V6_A12,0.137933030947785,-0.095270397124923,0.298901590556364,-0.281265638246402,0.778506663590701,0.95580339820369,1,Down
ATCG00070,V6_A12,7.6852161857211,-1.24284181098288,0.57289259432646,-1.83806381508634,0.0660530024147925,0.396318014488755,1,Down
ATCG00080,V6_A12,12.6297098859665,-0.821413972314206,0.474476628856202,-1.50166621622744,0.133183333013697,0.502251613068363,1,Down
ATCG00120,V6_A12,72.7110139333098,-0.950064869423163,0.420735565475236,-1.98876885914351,0.0467267215081484,0.396318014488755,1,Down
ATCG00130,V6_A12,31.084790666375,-1.30895940409485,0.52465952424579,-2.56765723369119,0.0102388343112003,0.149194442820347,1,Down
ATCG00140,V6_A12,32.6895616691186,-1.06188969204252,0.509183341218617,-1.84317360425771,0.0653036674854446,0.396318014488755,1,Down
ATCG00150,V6_A12,14.2283392523209,-0.543686515024379,0.519483829573405,-0.0633458415897202,0.949491112726583,0.958892014832787,1,Down
ATCG00160,V6_A12,2.6466045993974,-0.00930273440126248,0.592605934306048,0.978609768607492,0.327772830728995,0.736534487543616,1,Down
ATCG00170,V6_A12,9.64685568146758,-0.364632541094968,0.554989331796689,0.488681101057444,0.625067485724453,0.95580339820369,1,Down
ATCG00180,V6_A12,13.8370027722492,-1.0098536902555,0.510806817317173,-1.31315535838389,0.189130603155915,0.551180614911524,1,Down
ATCG00190,V6_A12,34.9137120433522,0.172852937322918,0.43727798590816,1.85601447431286,0.0634514949707226,0.396318014488755,1,Up
ATCG00210,V6_A12,5.05584079910749,-1.01816177197332,0.59687967262889,-1.8493105351021,0.0644129853880037,0.396318014488755,1,Down
ATCG00220,V6_A12,7.63000368447309,-0.739312641350592,0.589410934805028,0.0765872552276333,0.938951898027494,0.958892014832787,1,Down
ATCG00270,V6_A12,99.7493970983426,-1.06687143201885,0.447716900851833,-2.13831323973314,0.0324913287158494,0.331411552901664,1,Down
ATCG00280,V6_A12,261.301224067785,-1.49251246237314,0.448713617817886,-3.37424402394693,0.000740187204829273,0.0353632558389635,1,Down
ATCG00300,V6_A12,6.71388071650268,-0.418236536474548,0.5806183374041,-0.144275323957915,0.885283063055686,0.95580339820369,1,Down
ATCG00330,V6_A12,33.8050175308738,-0.945208659787982,0.497667598080265,-2.1480619245522,0.0317088364531321,0.331411552901664,1,Down
ATCG00340,V6_A12,183.119230850256,-1.30047134549414,0.452675940526842,-2.77082715889638,0.00559140982685153,0.095053967056476,1,Down
ATCG00350,V6_A12,208.064513594797,-1.43909743643184,0.442825453027902,-3.14169442635133,0.00167973242798503,0.0353632558389635,1,Down
ATCG00360,V6_A12,1.92597156885898,-0.409666049483854,0.591883365123171,-1.0615615338991,0.288434784146519,0.702816295940292,1,Down
ATCG00380,V6_A12,4.88041541990303,-0.593728700621559,0.595885759553399,-0.743020458563925,0.457469294291112,0.914938588582224,1,Down
ATCG00420,V6_A12,18.6377856714636,-0.730769387863046,0.576905836432759,-1.72894208724415,0.0838194605053264,0.474976942863516,1,Down
ATCG00430,V6_A12,34.3561845389906,-0.835300799609997,0.516779095929921,-1.05944987582733,0.289394945387179,0.702816295940292,1,Down
ATCG00440,V6_A12,6.08042299652964,-0.200222666913999,0.558894944680782,0.243356745471645,0.807729048787032,0.95580339820369,1,Down
ATCG00470,V6_A12,63.373066366021,-0.902373147893797,0.435452743864624,-1.3620172508004,0.173192441011362,0.535204382684569,1,Down
ATCG00480,V6_A12,247.171928335397,-0.699051335399706,0.421984965684143,-1.10463199943753,0.269319079558501,0.702621152439014,1,Down
ATCG00490,V6_A12,792.346562434748,-1.55125335455748,0.465638908318549,-3.1497130696852,0.0016343088653995,0.0353632558389635,1,Down
ATCG00500,V6_A12,4.61597018791232,-1.14008530396275,0.596908421014326,-1.54598919784799,0.122107176657789,0.502251613068363,1,Down
ATCG00510,V6_A12,2.87943292314014,0.0305709836010913,0.584508868107942,-0.142636537292204,0.886577239918366,0.95580339820369,1,Up
ATMG00010,V6_A12,0.865064307575886,0.0692432887825728,0.425764498965552,-0.102549011899154,0.918320911999624,0.95580339820369,1,Up
ATMG00030,V6_A12,67.3697081552768,-0.708041168360768,0.490679515681172,-1.45418995618982,0.145893648834023,0.502251613068363,1,Down
ATMG00040,V6_A12,27.0681790080813,0.285562114760902,0.451980076249195,0.108676207079645,0.913459314060511,0.95580339820369,1,Up
ATMG00050,V6_A12,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,V6_A12,3.26841557760845,-0.080856864049648,0.573756668650931,-0.623783035173469,0.532770082444188,0.941931282671798,1,Down
ATMG00070,V6_A12,9.46917709647083,-0.0998475399261926,0.52869099009015,-0.922618196139336,0.356206209712846,0.773043263632134,1,Down
ATMG00080,V6_A12,8.98911457723992,-0.154741653468066,0.478642829827611,0.153285668611156,0.878173001903632,0.95580339820369,1,Down
